Repeat.New,Species,Metal.Band,Color.bands,TempMarker,Date,Time,Age,HA,Sex,HS,Wing,Weight,Location,Bander,Fat,CP,BP,Ectos,Wear,Net.Location,Comments,Tarsus,Exp.Culmen,Culmen.Nares,Culmen.Width,Culmen.Depth,Tail,Hg.Blood.ID,Hg.Tail.ID,Hg.Secondaries.ID,ToanailID,individual
1,GTGT,320x,NA,NA,2/10/2005,900,5,13,0,NA,64.5,14,PUVI,CCR,5,NA,NA,4,1,16,Hg blood DR05.3,24.69,13.46,9.6,3.4,3.94,69,DR05.3,NA,GTGT _ 320x,,
2,HIPE,877,NA,NA,2/10/2005,900,6,NA,0,NA,62,10.8,PUVI,EGG,5,NA,NA,4,2,59,NA,16.43,12.87,10.08,5.8,3.44,67.5,NA,NA,HIPE _ 877,,
1,HIWO,842,NA,NA,2/10/2005,1130,1,1,4,1,128,88.2,PUVI,CCR,5,NA,NA,4,1,1KE,NA,30.25,28.7,25.64,8.38,7.12,92,NA,NA,HIWO _ 842,,
1,HIWO,843,NA,NA,2/10/2005,1130,1,1,5,1,126,71,PUVI,JLB,0,NA,NA,4,1,1KE,NA,27.64,24.78,20.37,7.01,6.12,96,NA,NA,HIWO _ 843,,
1,NBTO,503,NA,NA,2/10/2005,920,1,1,0,NA,47,7.2,PUVI,EGG,5,NA,NA,1,1,12,NA,17.17,17.98,13.02,4.25,2.99,37,NA,NA,NBTO _ 503,,
1,OVEN,217161724,NA,NA,2/10/2005,1040,5,1,0,NA,72,21,PUVI,EGG,5,NA,NA,1,1,59,NA,25.01,12.34,9.68,4,4.41,50.5,NA,NA,OVEN _ 217161724,,
1,OVEN,217161723,NA,NA,2/10/2005,750,5,1,0,NA,76,18.2,PUVI,EGG,0,NA,NA,4,2,53,NA,23.62,11.78,9.48,4.11,4.21,52,NA,NA,OVEN _ 217161723,,
1,OVEN,217161722,NA,NA,2/10/2005,730,6,1,0,NA,71,19.5,PUVI,MDM,5,NA,NA,4,1,35,NA,26.18,11.6,4.71,4.23,4.44,51,NA,NA,OVEN _ 217161722,,
1,OVEN,217161721,NA,NA,2/10/2005,730,6,1,0,NA,71,18.5,PUVI,ECM,1,NA,NA,4,2,31,NA,22.43,11.5,9.9,4.6,4.16,52,NA,NA,OVEN _ 217161721,,
2,OVEN,217161717,NA,NA,2/10/2005,730,5,1,0,NA,78,19.2,PUVI,MDM,5,NA,NA,4,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,OVEN _ 217161717,,
1,BITH,157106236,NA,NA,2/10/2005,740,2,1T,4,NA,85.5,24.6,PUVI,CCR,5,9,9,4,1,1KE,NA,31.57,12.72,9.58,4.15,3.81,66,NA,NA,BITH _ 157106236,,
2,BITH,147146087,PUW/RX,NA,2/11/2005,730,2,9,4,NA,NA,26.1,PUVI,JMT,0,NA,NA,NA,NA,N 18�12�20.9 W 71�32�01.6,"Tail feather regrown, still in some sheath, collected. Removed transmitter",NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 147146087,,
1,BITH,157106032,NA,NA,3/9/2005,730,2,1,4,NA,88.5,27.3,PUVI,JMT,5,NA,NA,1,NA,N18 12 11.3 W71 32 1.0. 5G-5H25 W50,NA,34.41,13.77,9.1,4.58,4.25,65,NA,NA,BITH _ 157106032,,
2,BITH,135192025,PIDB/WX,NA,3/11/2005,730,1,9,4,9,NA,27.2,PUVI,JMT,1,NA,NA,NA,NA,N18 12 15.4 W71 31 48.7,"Tail regrown, collected. Removed transmitter",NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 135192025,,
2,BITH,147146085,LBR/PIX,NA,3/11/2005,1830,1,1,4,9,NA,28.3,PUVI,EGG,NA,NA,NA,NA,NA,NA,"Tail regrown, collected. no net location. Removed Transmitter.",NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 147146085,,
1,BITH,157105906,NA,NA,3/13/2005,800,2,1,5,NA,84,24.1,PUVI,EGG,5,NA,NA,8,NA,NA,no net location. No transmitter attached.,31.24,13.65,9.7,4.45,4.18,63.5,NA,NA,BITH _ 157105906,,
1,BITH,157106053,NA,NA,12/29/2005,800,2,TB,5,9,81.5,22.9,PUVI,JMT,5,NA,NA,0,NA,"18.20510, 71.53185",transmitter,30.04,12.65,8.98,4.29,3.49,56,NA,NA,BITH _ 157106053,,
2,BITH,147146087,PUW/RX,NA,12/30/2005,830,1,9,4,NA,93.5,26.5,PUVI,JMT,5,NA,NA,0,NA,"18.20644, 71.53342",NA,33.6,13.12,9.79,4.64,4.1,67.5,NA,NA,BITH _ 147146087,,
1,BITH,157106054,NA,NA,12/30/2005,800,2,TB,4,NA,92,26.4,PUVI,JMT,0,NA,NA,0,NA,N 18.20677 W71.53542,transmitter,34.71,12.81,9.29,4.35,3.98,69,NA,NA,BITH _ 157106054,,
1,BITH,157106055,NA,NA,12/30/2005,1830,2,TB,4,9,92,28.1,PUVI,JMT,5,NA,NA,0,NA,"18.20535, 71.53076",NA,33.78,13.21,9.84,4.3,4.14,66,NA,NA,BITH _ 157106055,,
1,BITH,157106056,NA,NA,1/1/2006,1000,2,TB,4,NA,90.5,22.3,PUVI,EGG,5,NA,NA,1,NA,"18.20400, 71.53419",NA,30.5,12.59,10.12,4.36,3.76,64,NA,NA,BITH _ 157106056,,
2,BITH,135192207,YO/PIX,NA,1/2/2006,1830,1,T,,,,,,,,,,,,,,,,,,,,,,,,
1,BITH,157106057,NA,NA,1/5/2006,730,1,T,4,NA,95.5,28.5,PUVI,JMT,5,NA,NA,0,NA,"18.20317, 71.53366",NA,33.83,12.95,9.86,4.47,3.98,73.5,NA,NA,BITH _ 157106057,,
2,BITH,157106055,NA,NA,1/6/2006,1830,2,9,4,9,NA,28.5,PUVI,JMT,1,NA,NA,NA,NA,"18.20553, 71.53040",removed trans. Bird appears to be in excellent condition,NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 157106055,,
1,BITH,157106058,NA,NA,1/10/2006,730,2,TB,4,NA,89.5,27.2,PALO,JMT,0,NA,NA,0,NA,no net location,trans. Better at 509. later rat killed,33.79,13.5,9.64,4.34,3.65,64.5,NA,NA,BITH _ 157106058,,
1,BITH,157105909,NA,NA,1/17/2006,730,2,T,4,NA,92,23.8,PALO,EGG,5,NA,NA,3,1,transect C south,rat predation later.,35.5,14,10.62,5.2,3.9,76,NA,NA,BITH _ 157105909,,
1,BITH,157106059,NA,NA,1/18/2006,740,1,T,4,NA,91,24.9,PALO,EGG,5,NA,NA,1,2,outside transect to south of road,later rat killed,34.42,12.96,9.48,4.48,3.96,66.5,NA,NA,BITH _ 157106059,,
1,BITH,157106060,NA,NA,1/23/2006,1020,2,T,4,NA,90,26.3,PUVI,EGG,5,NA,NA,3,3,transect 1,NA,32.15,12.94,9.9,4.68,4.49,66.5,NA,NA,BITH _ 157106060,,
1,BTBW,222095746,NA,NA,1/26/2006,1910,1,1,5,1,62,8.8,PALO,ECM,1,NA,NA,1,1,BN1,NA,20.58,10.08,7.26,3.31,2.75,50,NA,NA,BTBW _ 222095746,,
1,GABU,1712,NA,NA,1/26/2006,1850,1,1,0,NA,72.5,23.1,PALO,JK,1,NA,NA,NA,1,R1,NA,NA,NA,NA,NA,NA,64,NA,NA,GABU _ 1712,,
1,BITH,157106237,NA,NA,1/26/2006,740,2,T,5,NA,85,24.03,PALO,ECM,5,NA,NA,4,1,an-4,NA,33.42,13.11,10.31,4.88,4.21,63,NA,NA,BITH _ 157106237,,
2,BCPT,1059,WW/DBX,NA,1/27/2006,910,6,19,0,0,90,32.1,PALO,MDM,5,NA,NA,4,2,AN4,NA,NA,NA,15.54,6.1,7.48,74,B06.433,NA,BCPT _ 1059,,
1,BTBW,222095747,NA,NA,1/27/2006,820,5,1,4,1,67,8.7,PALO,MDM,5,NA,NA,4,1,R4,NA,20.7,10.7,9.8,2.9,3,55,NA,NA,BTBW _ 222095747,,
1,BTBW,222095748,NA,NA,1/27/2006,1330,5,1,4,1,64,10.3,PALO,MDM,5,NA,NA,1,1,CS6,NA,21.4,9.95,7.1,3.18,2.86,51,NA,NA,BTBW _ 222095748,,
1,BTBW,222095749,NA,NA,1/27/2006,1500,1,1,4,1,64,9.7,PALO,JK,1,NA,NA,4,1,R1,NA,20.4,9.66,6.55,3.85,3.6,50.5,NA,NA,BTBW _ 222095749,,
1,BTBW,222095750,NA,NA,1/27/2006,1630,6,1,4,1,63,9.6,PALO,MDM,5,NA,NA,1,1,R2,NA,21.9,8.64,6.78,3.21,3.94,49,NA,NA,BTBW _ 222095750,,
1,GABU,1718,NA,NA,1/27/2006,1930,5,1,5,1,68,20.9,PALO,ROA,5,NA,NA,4,3,R2,NA,24,13.18,9.36,7.7,10.4,60,NA,NA,GABU _ 1718,,
1,GTGT,324,NA,NA,1/27/2006,1930,6,12,0,NA,65,15.8,PALO,ECM,1,NA,NA,4,1,CS4,NA,25.48,13.85,10.26,3.79,4.16,64,NA,NA,GTGT _ 324,,
2,HIPE,213,NA,NA,1/27/2006,850,6,NA,0,NA,73,10.6,PALO,ECM,5,NA,NA,1,1,R4,NA,16.58,13.07,10.08,6.5,4,66,NA,NA,HIPE _ 213,,
1,HIPE,323,NA,NA,1/27/2006,820,1,1,0,NA,67,10.9,PALO,ECM,5,NA,NA,1,1,AN1,NA,16.68,12.72,10.5,6.86,4.9,64,NA,NA,HIPE _ 323,,
1,HISP,1710,NA,NA,1/27/2006,820,1,1,5,1,82,24.7,PALO,MDM,5,NA,NA,4,1,AN4,NA,28.2,10.9,6,6.9,4,65,NA,NA,HISP _ 1710,,
1,HISP,1717,NA,NA,1/27/2006,1600,6,1,4,1,23.9,68,PALO,MDM,1,NA,NA,4,1,CS182,NA,10.4,6.48,5.58,5.17,NA,23.2,NA,NA,HISP _ 1717,,
1,NBTO,504,NA,NA,1/27/2006,1740,1,1,0,NA,44,6.9,PALO,MDM,NA,NA,NA,1,1,BS3,NA,16.55,15.44,12.8,4.19,2.67,35,NA,NA,NBTO _ 504,,
1,NBTO,505,NA,NA,1/27/2006,1320,1,1,0,NA,47,6.7,PALO,ECM,1,NA,NA,1,1,CS2,NA,18.38,17.87,12.78,4.12,2.81,37,NA,NA,NBTO _ 505,,
1,OVEN,217161730,NA,NA,1/27/2006,1940,5,1,0,NA,70,19.7,PALO,ROA,5,NA,NA,4,3,CN2,NA,24.6,12.2,8.42,4.12,4.34,50,NA,NA,OVEN _ 217161730,,
1,OVEN,217161729,NA,NA,1/27/2006,1920,5,1,0,NA,76,19.9,PALO,CCR,5,NA,NA,4,1,BS5,NA,23.81,NA,NA,NA,NA,58,NA,NA,OVEN _ 217161729,,
1,OVEN,217161728,NA,NA,1/27/2006,1320,5,1,0,NA,70,17.4,PALO,ROA,5,NA,NA,4,2,R2,NA,23.92,12.34,8.83,4.19,4.12,50,NA,NA,OVEN _ 217161728,,
1,OVEN,217161727,NA,NA,1/27/2006,1030,6,1,0,NA,80,18.9,PALO,MDM,5,NA,NA,1,1,BN3,NA,28.4,11.78,8.78,3.6,3.93,56,NA,NA,OVEN _ 217161727,,
1,OVEN,217161726,NA,NA,1/27/2006,920,5,1,0,NA,75,19.3,PALO,ROA,5,NA,NA,4,2,CS9,NA,24.24,12.4,8.06,4.4,4.3,54,NA,NA,OVEN _ 217161726,,
1,OVEN,217161725,NA,NA,1/27/2006,900,5,1,0,NA,76,17.4,PALO,MDM,5,NA,NA,4,1,BS2,NA,26.5,10.7,9.35,3.86,4.9,53,NA,NA,OVEN _ 217161725,,
2,OVEN,217161725,NA,NA,1/27/2006,1630,5,1,0,NA,77,18.6,PALO,ECM,5,NA,NA,4,1,BS1,NA,24.92,13.76,9.68,4.52,4.18,52,NA,NA,OVEN _ 217161725,,
2,OVEN,217161708,NA,NA,1/27/2006,910,6,19,0,NA,78,20.4,PALO,ROA,5,NA,NA,4,2,AN1,NA,22.9,11.7,10.25,4,4.5,55,NA,NA,OVEN _ 217161708,,
2,OVEN,217161379,NA,NA,1/27/2006,1920,6,19,0,NA,78,20.1,PALO,ECM,1,NA,NA,4,1,CS3,NA,24.46,12.9,9.42,4.1,4.2,55,NA,NA,OVEN _ 217161379,,
1,RTSO,1713,NA,NA,1/27/2006,920,1,1,0,NA,89,26.9,PALO,ECM,5,NA,NA,4,1,CS2,NA,25.44,10.67,6.96,5.03,4,85,NA,NA,RTSO _ 1713,,
1,RTSO,1714,NA,NA,1/27/2006,1030,1,1,0,NA,84,27.7,PALO,ROA,5,NA,NA,4,3,BS5,NA,26.26,10.64,7.36,3.94,3.92,81,NA,NA,RTSO _ 1714,,
1,RTSO,1715,NA,NA,1/27/2006,1330,1,1,0,NA,91,42.8,PALO,ROA,5,NA,NA,1,3,CS6,NA,26.86,10.86,7.19,5.71,3.92,95,NA,NA,RTSO _ 1715,,
1,RTSO,1716,NA,NA,1/27/2006,1330,1,1,0,NA,84,25.8,PALO,ECM,5,NA,NA,4,2,CS6,NA,25.56,10.82,6.74,5.06,3,81,NA,NA,RTSO _ 1716,,
1,WCHT,844,RX/DBW,NA,1/27/2006,1250,1,1,0,NA,90,54.1,PALO,MDM,1,NA,NA,1,1,R5,NA,30.77,80.88,15.31,5.65,6.83,96,NA,NA,WCHT _ 844,,
2,WCHT,2019,LGLG/LGX,NA,1/27/2006,1920,6,NA,0,NA,94,52.8,PALO,ECM,1,NA,NA,1,2,CS7,NA,38.35,20.3,15.91,4.38,6.57,104,B06.446,NA,WCHT _ 2019,,
1,WCHT,2021,NA,NA,1/27/2006,810,1,1,0,NA,88,NA,PALO,JK,0,NA,NA,4,2,R4.5,NA,NA,NA,NA,4.7,9.1,92,B06.435,NA,WCHT _ 2021,,
1,HHTA,322,RX/DBO,NA,1/27/2006,810,1,1,0,NA,59.5,11.8,PALO,CCR,5,NA,NA,4,1,R4,NA,23.3,11.42,8.73,4.47,4.09,60.5,NA,NA,HHTA _ 322,,
1,BCPT,1721,DBDB/DBX,NA,1/28/2006,1910,6,1,0,0,87,29.2,PUVI,MDM,1,NA,NA,4,1,51,NA,27.64,17.8,13.9,5.62,6.34,70,NA,NA,BCPT _ 1721,,
1,BFGR,506,NA,NA,1/28/2006,810,1,1,0,NA,53.5,10.8,PALO,JK,1,NA,NA,1,1,R4,NA,20.2,13.47,5.68,3.95,5.75,43,NA,NA,BFGR _ 506,,
1,BTBW,222095751,NA,NA,1/28/2006,1710,5,1,5,1,59,8.2,PUVI,ROA,5,NA,NA,4,2,31,NA,19.84,8.97,6.54,3.64,2.95,49,NA,NA,BTBW _ 222095751,,
1,GABU,1719,NA,NA,1/28/2006,900,1,1,5,1,69,20.7,PALO,ECM,5,NA,NA,1,1,AN4,NA,24.37,12.76,9.42,8.48,9.63,61,NA,NA,GABU _ 1719,,
2,GABU,135192360,NA,NA,1/28/2006,900,6,19,4,1,76,25.7,PALO,JK,5,NA,NA,1,1,AN4,NA,25.24,15.28,10.57,10.23,11.72,67,NA,NA,GABU _ 135192360,,
1,GRCA,157106238,NA,NA,1/28/2006,1920,1,1,0,NA,85.5,38.8,PUVI,JK,1,NA,NA,1,2,18,NA,29.93,16.1,NA,4.94,4.74,91,NA,NA,GRCA _ 157106238,,
2,GTGT,262,WLB/YX,NA,1/28/2006,1830,6,13,0,NA,63,14.8,PUVI,JK,1,NA,NA,4,1,13,2003 return,25.17,12.82,9.64,4,3.93,65,B06.418,NA,GTGT _ 262,,
1,GTGT,325,YY/YX,NA,1/28/2006,1600,6,13,0,NA,64,NA,PUVI,MDM,1,NA,NA,1,1,32,NA,25.78,13.22,10.92,3.94,3.89,64,NA,NA,GTGT _ 325,,
1,GTGT,326,PIX/PIPI,NA,1/28/2006,1920,5,13,0,NA,67,15.8,PUVI,ECM,1,NA,NA,1,2,31,NA,26.32,14.17,10.36,4.1,4.13,61,NA,NA,GTGT _ 326,,
1,GTGT,327,PIX/WW,NA,1/28/2006,1920,5,13,0,NA,58,12.9,PUVI,ECM,1,NA,NA,1,2,34,NA,24.41,13.03,10.01,3.88,2.81,60,NA,NA,GTGT _ 327,,
2,NBTO,385,RPU/LGX,NA,1/28/2006,900,6,NA,0,NA,47,6.8,PALO,MDM,5,NA,NA,1,1,AN4,NA,10.4,15.4,11.83,5.4,3.79,37,NA,NA,NBTO _ 385,,
2,NBTO,392,NA,NA,1/28/2006,1820,6,NA,0,NA,46,6.5,PUVI,MDM,1,NA,NA,1,1,38,2004 return,16.68,15.48,12.12,4.96,2.64,36,NA,NA,NBTO _ 392,,
1,NBTO,507,NA,NA,1/28/2006,1920,1,1,0,NA,46,7.2,PUVI,MDM,1,NA,NA,1,1,39,NA,15.7,13.31,12.73,4.36,2.69,38,NA,NA,NBTO _ 507,,
1,OVEN,217161731,NA,NA,1/28/2006,1710,6,1,0,NA,78,23.5,PUVI,MDM,1,NA,NA,4,1,33,NA,25.25,12,9.93,4.5,4.35,53,NA,NA,OVEN _ 217161731,,
2,OVEN,217161379,NA,NA,1/28/2006,840,6,19,0,NA,76,18,PALO,MDM,5,NA,NA,4,1,CN4,NA,24.16,12.25,10.1,5.11,4.88,56,NA,NA,OVEN _ 217161379,,
2,OVEN,217161367,NA,NA,1/28/2006,1120,6,19,0,NA,75.5,21.3,PALO,CCR,5,NA,NA,4,1,AS2,NA,25.05,12.76,9.55,3.82,4.05,60,B06.424,NA,OVEN _ 217161367,,
1,RTSO,1720,NA,NA,1/28/2006,1100,1,1,0,NA,87,26.1,PALO,ROA,5,NA,NA,4,3,NA,NA,25.69,10.58,6.92,5.61,3.63,90,NA,NA,RTSO _ 1720,,
1,WCHT,846,OO/OX,NA,1/28/2006,1920,1,1,0,NA,94,57.9,PUVI,CCR,5,NA,NA,1,2,18,NA,35.94,20.87,15.44,4.19,6.6,105.5,B06.440,NA,WCHT _ 846,,
2,BITH,135192391,PIPU/WX,NA,1/28/2006,730,1,T9,4,9,93,26.7,PALO,CCR,5,NA,NA,NA,1,an-3,Hg and parasite blood taken,31.05,12.38,9.01,4.31,3.96,75.5,NA,NA,BITH _ 135192391,,
2,BITH,157106237,NA,NA,1/28/2006,740,2,B,5,NA,90,26.3,PALO,CCR,5,NA,NA,4,1,an-4,"Hg and parasite blood taken. Transmitter, no #given",33.85,13.82,9.84,4.46,3.94,66,NA,NA,BITH _ 157106237,,
1,BCPT,1071,YX/YY,NA,1/29/2006,830,5,13,0,0,84,25.6,PUVI,ECM,5,NA,NA,4,3,38,NA,26.74,19.41,14.71,5.69,6.58,69,NA,NA,BCPT _ 1071,,
1,BCPT,1072,DBDB/DBX,NA,1/29/2006,1900,6,1,0,0,94,33.3,PUVI,CCR,5,NA,NA,4,1,18,NA,27.73,19.53,14.58,4.51,7.62,76,B06.439,NA,BCPT _ 1072,,
1,BFGR,329,NA,NA,1/29/2006,930,1,1,4,1,54.5,11.4,PUVI,JK,2,NA,NA,1,1,32,NA,18.87,8.8,6.09,4.9,6.15,42,NA,NA,BFGR _ 329,,
1,BTBW,222095752,NA,NA,1/29/2006,1420,6,1,4,1,66,9.3,PUVI,ROA,5,NA,NA,2,3,511,NA,21.57,10.11,7.8,4.5,3.01,50,NA,NA,BTBW _ 222095752,,
1,BTBW,222095753,NA,NA,1/29/2006,1420,1,1,5,1,60,8.2,PUVI,ROA,5,NA,NA,2,2,56,NA,20.05,9.97,6.57,3.68,2.78,47,NA,NA,BTBW _ 222095753,,
1,GABU,1722,NA,NA,1/29/2006,820,1,1,4,1,75,23.9,PUVI,ECM,5,NA,NA,4,1,36,NA,24.53,14,10.42,8.61,11.06,69,NA,NA,GABU _ 1722,,
1,GABU,1723,NA,NA,1/29/2006,840,1,1,0,NA,78,25.4,PUVI,MDM,5,NA,NA,1,1,57,NA,25.1,13.97,10.48,7.83,11.28,70,NA,NA,GABU _ 1723,,
1,GABU,1724,NA,NA,1/29/2006,850,5,1,4,1,76,25.7,PUVI,ROA,5,NA,NA,4,3,511,NA,24.32,13.48,10.87,8.65,11.12,70,NA,NA,GABU _ 1724,,
1,GABU,1726,NA,NA,1/29/2006,1900,6,1,5,1,71,23.3,PUVI,MDM,5,NA,NA,4,1,11,NA,24.91,12.42,10.58,6.49,11.12,67,NA,NA,GABU _ 1726,,
2,GABU,1847,NA,NA,1/29/2006,850,6,19,5,1,78.5,20.7,PUVI,CCR,5,NA,NA,2,1,18,2003 return,24.29,13.28,9.54,7.03,9.95,63,NA,NA,GABU _ 1847,,
1,GAEL,328,NA,NA,1/29/2006,730,1,1,0,NA,69,12.8,PUVI,MDM,5,NA,NA,1,1,58,NA,22.16,10.98,7.17,4.8,3.15,66,NA,NA,GAEL _ 328,,
2,GTGT,254,RR/LBX,NA,1/29/2006,1740,6,39,0,NA,66.5,15.8,PUVI,JK,5,NA,NA,4,1,11,2003 return,25.31,13.93,10.18,5.18,4.26,67,B06.430,NA,GTGT _ 254,,
1,HIEM,NA,NA,R5,1/29/2006,840,1,1,5,1,53,4.7,PUVI,MDM,5,NA,NA,1,1,15,NA,NA,19.25,16.88,3.19,2.67,38,NA,NA,HIEM _ Session 15 R5,,
1,HISP,1725,NA,NA,1/29/2006,1900,6,1,4,1,83.5,28.2,PUVI,JK,5,NA,NA,2,2,1EN,NA,24.42,11.17,6.61,6.12,5.58,60.5,NA,NA,HISP _ 1725,,
1,NBTO,508,NA,NA,1/29/2006,1610,1,1,0,NA,46,6.6,PUVI,MDM,1,NA,NA,1,1,511,NA,16.91,14.68,11.82,4.5,2.71,39,NA,NA,NBTO _ 508,,
1,OVEN,217161733,NA,NA,1/29/2006,1900,5,1,0,NA,75.5,20,PUVI,MDM,NA,NA,NA,4,2,15,NA,25.05,12.48,9.12,4.54,4.36,54,NA,NA,OVEN _ 217161733,,
1,OVEN,217161732,NA,NA,1/29/2006,1730,1,1,0,NA,72,18.5,PUVI,ROA,1,NA,NA,4,2,39,NA,24.53,10.78,8.21,3.75,3.91,50,B06.426,NA,OVEN _ 217161732,,
2,OVEN,217161721,NA,NA,1/29/2006,1310,6,19,0,NA,72,19.3,PUVI,JK,5,NA,NA,1,1,38,2005 return,22.4,12.24,8.38,4.02,4.07,52,B06.432,NA,OVEN _ 217161721,,
2,OVEN,217161714,NA,NA,1/29/2006,840,6,19,0,NA,73,17.2,PUVI,MDM,5,NA,NA,1,1,511,NA,24.72,11.5,10.23,4.82,4.95,51,NA,NA,OVEN _ 217161714,,
1,RTSO,1727,NA,NA,1/29/2006,1900,1,1,0,NA,91,28.9,PUVI,MDM,5,NA,NA,4,1,18,NA,24.6,11.7,7.3,4.41,3.61,89,NA,NA,RTSO _ 1727,,
2,WCHT,2069,LGLG/LGX,NA,1/29/2006,850,6,NA,0,NA,97,54.6,PUVI,MDM,5,NA,NA,1,1,512,2003 return,36.71,20.63,14.75,4.68,6.64,106,B06.434,NA,WCHT _ 2069,,
2,BITH,157106053,NA,NA,1/29/2006,950,2,9,5,9,NA,NA,PUVI,EGG,5,NA,NA,NA,NA,NA,removed transmitter,NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 157106053,,
1,BITH,157106062,NA,NA,1/29/2006,920,2,T,5,NA,NA,22.7,PUVI,EGG,5,NA,NA,1,2,possibly 3D.25,net location recorded on line above on sheet prob.,NA,NA,NA,NA,NA,NA,NA,NA,BITH _ 157106062,,
1,BAWW,222095756,NA,NA,1/30/2006,1750,6,1,5,1,66,11.8,PUVI,CCR,5,NA,NA,4,1,17,NA,20.24,12.18,9.26,3.99,2.99,49,NA,NA,BAWW _ 222095756,,
1,BCPT,1073,YX/YDB,NA,1/30/2006,930,6,1,0,0,88,30.9,PUVI,RM,5,NA,NA,4,1,37,NA,27.87,18.32,19.63,3.44,7.14,70,NA,NA,BCPT _ 1073,,
1,BTBW,222095632,NA,NA,1/30/2006,1530,6,1,5,1,61.5,NA,PUVI,JK,5,NA,NA,NA,NA,35,NA,20.02,9.78,7.16,3.37,3.15,49,NA,NA,BTBW _ 222095632,,
1,BTBW,222095754,NA,NA,1/30/2006,820,5,1,5,15,59,7.6,PUVI,MDM,NA,NA,NA,1,2,14A,NA,20.29,9.5,6.42,3.84,3.76,48,NA,NA,BTBW _ 222095754,,
1,BTBW,222095755,NA,NA,1/30/2006,1750,6,1,5,1,61.5,NA,PUVI,MDM,5,NA,NA,1,1,16,NA,20.46,10.51,7.45,4.27,2.77,46.5,NA,NA,BTBW _ 222095755,,
2,GABU,1726,NA,NA,1/30/2006,820,6,1,5,1,71.5,20.7,PUVI,JK,5,NA,NA,4,2,NA,NA,24.48,13.7,9.4,13.78,10.26,56,NA,NA,GABU _ 1726,,
1,GABU,1729,NA,NA,1/30/2006,910,1,1,4,1,75.5,23.4,PUVI,MDM,5,NA,NA,4,1,56,NA,24.4,12.89,10.1,7.99,11.3,65.5,NA,NA,GABU _ 1729,,
1,GABU,1730,NA,NA,1/30/2006,1100,1,1,0,NA,75.5,24.1,PUVI,MDM,5,NA,NA,1,1,18,NA,24.91,12.75,10.9,9.73,11.2,70.5,NA,NA,GABU _ 1730,,
1,GAEL,331,NA,NA,1/30/2006,1040,1,1,0,NA,72.5,13.3,PUVI,JK,5,NA,NA,2,1,13,NA,22.68,9.74,6.34,3.65,3.15,69,NA,NA,GAEL _ 331,,
1,GAEL,333,NA,NA,1/30/2006,1050,1,1,0,NA,73,15.2,PUVI,JK,1,NA,NA,1,1,13,NA,22.8,9.54,6.58,4.9,3.21,70,NA,NA,GAEL _ 333,,
1,GAEL,335,NA,NA,1/30/2006,1620,1,1,0,NA,71.5,14.1,PUVI,JK,5,NA,NA,4,2,53,NA,21.76,10.29,6.54,4.11,3.27,65,NA,NA,GAEL _ 335,,
1,GTGT,330,PUX/WO,NA,1/30/2006,810,6,13,0,NA,60,14,PUVI,JK,5,NA,NA,4,1,16,NA,24.67,12.75,10.14,4.14,4.33,64,NA,NA,GTGT _ 330,,
1,GTGT,332,PUPU/PUX,NA,1/30/2006,1050,6,13,0,NA,59.5,13.2,PUVI,CCR,5,NA,NA,4,1,18,NA,24.77,13.49,10.03,3.81,4.02,66,NA,NA,GTGT _ 332,,
1,GTGT,334,YX/WO,NA,1/30/2006,1530,6,13,0,NA,65,14.2,PUVI,ECM,1,NA,NA,4,1,34,NA,24.42,13.48,9.78,3.74,4.06,64,NA,NA,GTGT _ 334,,
1,GTGT,336,NA,NA,1/30/2006,1900,6,13,0,NA,64,14.9,PUVI,ECM,2,NA,NA,4,1,33,NA,25.7,12.34,9.02,3.45,3.77,62,NA,NA,GTGT _ 336,,
2,GTGT,811,DBPI/RX,NA,1/30/2006,920,6,19,0,NA,67.5,NA,PUVI,MDM,5,NA,NA,1,1,37,2000 return,25.5,13.68,10.93,4.91,4.06,66.5,NA,NA,GTGT _ 811,,
2,GTGT,840,RX/DBW,NA,1/30/2006,820,6,19,0,NA,66,15.2,PUVI,MDM,5,NA,NA,1,1,16,NA,24.79,13.1,10.01,4.97,4.6,61,NA,NA,GTGT _ 840,,
1,HISP,1728,NA,NA,1/30/2006,810,6,1,4,1,85,23.9,PUVI,MDM,5,NA,NA,4,1,1EN,NA,24.12,11.72,7.15,5.78,5.4,69,NA,NA,HISP _ 1728,,
1,HISP,1731,NA,NA,1/30/2006,1520,1,1,5,1,75,24.9,PUVI,MDM,5,NA,NA,4,2,59,NA,24.03,10.19,6.5,5.83,5.56,62.5,NA,NA,HISP _ 1731,,
1,HISP,1733,NA,NA,1/30/2006,1520,6,1,4,1,81,23.6,PUVI,ROA,5,NA,NA,4,3,59,NA,22.54,10.01,7.96,5.99,5.12,67,NA,NA,HISP _ 1733,,
2,NBTO,313,NA,NA,1/30/2006,930,6,NA,0,NA,47.5,6,PUVI,MDM,5,NA,NA,1,1,34,2000 return,17,15.81,11.01,4.1,3.01,39.5,NA,NA,NBTO _ 313,,
